0,1
3681,2
8133,3
3222,4
0,5
0,6
0,7
0,8
0,9
0,10
0,11
0,12
0,13
0,14
0,15
12670,16
1687,17
2304,18
655,19
565,20
541,21
565,22
541,23
565,24
541,25
2.4689e+05,26
6994,27
1720,28
2554,29
2764,30
986,31
614,32
657,33
551,34
657,35
551,36
657,37
551,38
657,39
551,40
657,41
551,42
657,43
551,44
657,45
596,46
353,47
551,48
353,49
551,50
353,51
551,52
353,53
551,54
353,55
581,56
353,57
551,58
353,59
551,60
3.6932e+05,61
2999,62
66,63
0,64
0,65
0,66
0,67
56,68
152,69
0,70
0,71
0,72
0,73
164,74
0,75
216,76
0,77
0,78
72,79
0,80
0,81
68,82
0,83
0,84
0,85
0,86
0,87
0,88
0,89
128,90
96,91
0,92
0,93
0,94
0,95
0,96
0,97
0,98
0,99
64,100
0,101
5.5987e+07,102
2.7997e+05,103
3.0718e+05,104
3.7105e+05,105
7.9581e+05,106
1.2362e+06,107
1.3727e+06,108
1.4067e+06,109
1.327e+06,110
1.2813e+06,111
1.1533e+06,112
1.0095e+06,113
8.3456e+05,114
6.9618e+05,115
6.7491e+05,116
7.4841e+05,117
6.7648e+05,118
6.3214e+05,119
4.7528e+05,120
4.732e+05,121
2.9623e+05,122
2.8768e+05,123
2.6376e+05,124
2.5413e+05,125
2.3067e+05,126
2.7002e+05,127
2.9767e+05,128
3.9296e+05,129
4.0977e+05,130
6.6017e+05,131
9.1372e+05,132
1.0531e+06,133
8.6132e+05,134
7.8324e+05,135
9.6101e+05,136
1.1134e+06,137
1.2861e+06,138
1.3467e+06,139
1.0854e+06,140
8.7763e+05,141
6.8025e+05,142
7.1368e+05,143
6.8008e+05,144
9.3336e+05,145
1.1176e+06,146
1.4317e+06,147
1.5367e+06,148
1.5387e+06,149
1.3748e+06,150
1.3578e+06,151
1.3066e+06,152
1.4017e+06,153
1.3382e+06,154
1.1753e+06,155
9.5792e+05,156
8.5464e+05,157
7.002e+05,158
5.2607e+05,159
5.237e+05,160
4.6911e+05,161
8.0544e+05,162
5.1722e+05,163
6.7288e+05,164
7.5031e+05,165
6.3352e+05,166
4.5194e+05,167
7.7056e+05,168
1.243e+06,169
1.3847e+06,170
1.1335e+06,171
5.724e+05,172
6.3075e+05,173
6.4804e+05,174
6.9296e+05,175
7.2312e+05,176
9.0253e+05,177
9.7659e+05,178
1.0353e+06,179
1.0424e+06,180
1.0103e+06,181
6.9482e+05,182
5.7457e+05,183
5.5303e+05,184
5.5118e+05,185
4.6862e+05,186
5.3495e+05,187
5.7328e+05,188
5.6212e+05,189
4.8489e+05,190
4.2981e+05,191
3.843e+05,192
3.5644e+05,193
3.0563e+05,194
3.0584e+05,195
3.5766e+05,196
2.8919e+05,197
2.9353e+05,198
3.0801e+05,199
2.7535e+05,200
3.3209e+05,201
2.6344e+05,202
3.2336e+05,203
2.4445e+05,204
2.495e+05,205
2.0968e+05,206
2.4746e+05,207
2.1672e+05,208
2.2677e+05,209
2.0352e+05,210
3.4434e+05,211
2.1789e+05,212
2.5249e+05,213
2.3546e+05,214
2.5538e+05,215
2.5014e+05,216
2.3096e+05,217
2.0441e+05,218
1.8695e+05,219
2.3819e+05,220
1.9938e+05,221
7.7084e+05,222
4.7625e+05,223
7.0969e+05,224
8.4783e+05,225
8.9662e+05,226
8.715e+05,227
8.6584e+05,228
7.7059e+05,229
6.1205e+05,230
6.1082e+05,231
4.4706e+05,232
3.9623e+05,233
3.3992e+05,234
3.7906e+05,235
2.9486e+05,236
2.9744e+05,237
2.2105e+05,238
2.368e+05,239
2.5143e+05,240
4.7162e+05,241
6.9486e+05,242
1.1913e+06,243
1.355e+06,244
9.3477e+05,245
5.205e+05,246
8.3045e+05,247
9.4754e+05,248
1.0877e+06,249
1.1091e+06,250
1.1168e+06,251
9.0952e+05,252
7.6676e+05,253
4.5846e+05,254
5.0286e+05,255
6.0874e+05,256
6.8648e+05,257
6.3147e+05,258
4.7442e+05,259
4.2938e+05,260
3.693e+05,261
2.8296e+05,262
3.4013e+05,263
3.1974e+05,264
3.4253e+05,265
2.8169e+05,266
2.5096e+05,267
2.238e+05,268
2.0382e+05,269
2.2592e+05,270
3.4463e+05,271
2.3615e+05,272
3.3366e+05,273
3.4849e+05,274
3.7546e+05,275
3.9037e+05,276
4.853e+05,277
9.281e+05,278
1.2643e+06,279
1.0637e+06,280
6.5942e+05,281
9.935e+05,282
6.1722e+05,283
7.8738e+05,284
9.1779e+05,285
9.8772e+05,286
1.0488e+06,287
1.0629e+06,288
8.1094e+05,289
6.2459e+05,290
6.0005e+05,291
6.0025e+05,292
5.489e+05,293
3.546e+05,294
3.5391e+05,295
3.2559e+05,296
3.3108e+05,297
3.1522e+05,298
3.7485e+05,299
2.9857e+05,300
4.2296e+05,301
3.2251e+05,302
3.3436e+05,303
3.6795e+05,304
3.4527e+05,305
2.9128e+05,306
3.1229e+05,307
3.7474e+05,308
4.9478e+05,309
5.1556e+05,310
4.6692e+05,311
5.2932e+05,312
5.1908e+05,313
5.8355e+05,314
8.3542e+05,315
9.3595e+05,316
1.0265e+06,317
9.2876e+05,318
7.558e+05,319
7.7637e+05,320
8.2913e+05,321
8.1588e+05,322
7.5558e+05,323
7.3198e+05,324
7.8836e+05,325
7.0472e+05,326
8.119e+05,327
7.7119e+05,328
7.5553e+05,329
7.2796e+05,330
8.5626e+05,331
8.0307e+05,332
7.3618e+05,333
6.1719e+05,334
5.3875e+05,335
4.0283e+05,336
3.3636e+05,337
3.1261e+05,338
